Unnamed: 0,Date,Location,Home Team,Coordinates,latitude,longitude,nearest_geo_id,distance
171,2019-05-16 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
172,2019-05-17 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
173,2019-05-18 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
174,2019-05-19 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
175,2019-05-20 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
176,2019-05-21 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
177,2019-05-22 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
178,2019-05-23 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
179,2019-05-24 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
180,2019-05-25 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
